CustomerId,Exited
15584320,0.25
15568595,0.21
15759381,0.16
15738588,0.36
15623499,0.67
15708505,0.07
15590327,0.45
15607065,0.07
15685300,0.04
15722479,0.01
15717156,0.04
15601383,0.27
15732674,0.07
15703763,0.08
15684861,0.05
15752507,0.74
15770424,0.11
15794875,0.04
15720687,0.28
15724466,0.24
15600086,0.19
15799641,0.02
15666633,0.04
15719606,0.07
15798964,0.12
15604314,0.3
15588566,0.0
15757001,0.0
15645717,0.05
15779886,0.01
15759717,0.1
15650266,0.06
15604497,0.43
15764294,0.07
15813741,0.15
15624633,0.18
15795586,0.12
15765520,0.22
15762682,0.1
15606386,0.82
15657105,0.15
15812766,0.24
15646513,0.49
15788068,0.88
15569764,0.29
15657830,0.06
15742009,0.16
15745307,0.39
15723786,0.1
15774551,0.05
15712536,0.06
15613048,0.28
15791958,0.16
15694395,0.11
15707974,0.37
15616676,0.2
15628274,0.05
15736431,0.0
15577313,0.34
15596228,0.03
15779174,0.01
15810167,0.05
15735330,0.15
15696120,0.05
15743478,0.04
15695103,0.02
15572792,0.03
15646558,0.19
15749905,0.77
15711028,0.55
15763806,0.09
15792986,0.26
15617934,0.07
15616859,0.8
15763683,0.11
15803538,0.83
15601589,0.09
15709917,0.35
15690695,0.0
15755648,0.06
15591047,0.29
15745452,0.45
15811613,0.11
15686345,0.02
15631333,0.2
15792328,0.39
15572728,0.0
15623450,0.36
15597591,0.06
15641004,0.24
15798385,0.19
15631436,0.13
15584338,0.14
15774166,0.04
15740494,0.07
15760568,0.09
15764841,0.14
15714877,0.04
15630920,0.09
15648766,0.08
15697042,0.11
15617603,0.2
15739972,0.68
15720636,0.43
15658240,0.29
15763704,0.15
15588955,0.72
15611973,0.14
15670859,0.24
15809999,0.08
15667216,0.03
15597109,0.11
15729975,0.24
15805449,0.0
15761076,0.11
15758171,0.1
15804610,0.1
15659064,0.0
15731543,0.22
15607347,0.1
15668270,0.31
15739576,0.01
15782100,0.05
15719377,0.74
15603925,0.17
15698167,0.13
15738088,0.49
15682686,0.02
15704583,0.88
15766272,0.64
15591150,0.04
15692583,0.02
15675794,0.44
15584967,0.01
15804357,0.31
15773017,0.0
15589437,0.04
15785611,0.12
15599956,0.02
15599329,0.86
15730540,0.19
15746012,0.06
15706729,0.07
15595557,0.02
15639077,0.83
15592751,0.62
15733247,0.36
15715888,0.07
15589210,0.17
15659031,0.07
15622658,0.1
15797246,0.09
15641877,0.36
15808473,0.08
15796993,0.34
15719090,0.17
15726814,0.07
15627859,0.17
15716276,0.14
15741197,0.4
15669946,0.43
15714493,0.04
15689514,0.75
15686983,0.08
15784320,0.26
15729110,0.1
15630349,0.03
15643229,0.01
15778959,0.03
15760294,0.21
15811927,0.2
15772896,0.57
15663917,0.23
15790630,0.67
15747174,0.36
15753215,0.03
15581811,0.05
15705009,0.77
15674156,0.16
15588928,0.04
15681991,0.01
15787014,0.25
15739248,0.09
15761886,0.08
15589147,0.07
15579345,0.46
15740527,0.44
15806447,0.02
15748691,0.26
15713559,0.05
15710087,0.92
15573628,0.67
15576156,0.29
15573926,0.01
15588517,0.02
15705707,0.22
15703068,0.03
15778696,0.26
15762708,0.03
15810800,0.1
15716781,0.17
15704144,0.07
15751208,0.21
15729377,0.01
15648455,0.76
15631871,0.48
15644572,0.19
15624936,0.02
15662854,0.57
15578374,0.13
15724321,0.86
15703292,0.01
15697360,0.14
15584462,0.23
15730161,0.14
15640106,0.2
15633818,0.0
15618171,0.0
15654296,0.32
15717056,0.26
15669219,0.37
15659234,0.03
15801336,0.38
15778752,0.02
15767339,0.31
15699550,0.0
15593636,0.16
15648178,0.4
15762169,0.2
15750258,0.17
15809100,0.24
15570895,0.39
15604355,0.17
15578297,0.58
15744606,0.12
15612108,0.31
15630363,0.4
15606232,0.11
15710978,0.08
15718912,0.44
15712543,0.04
15671769,0.6
15739292,0.14
15658067,0.75
15758510,0.09
15594898,0.26
15619653,0.41
15578369,0.19
15775891,0.48
15653696,0.01
15635256,0.01
15627000,0.02
15643908,0.62
15681196,0.11
15576723,0.14
15797329,0.4
15648951,0.05
15644119,0.06
15566269,0.0
15727619,0.84
15590434,0.18
15602010,0.47
15601324,0.09
15745250,0.65
15796969,0.02
15687001,0.58
15713770,0.14
15705918,0.02
15619340,0.01
15665759,0.14
15566594,0.01
15786905,0.2
15783659,0.19
15734649,0.57
15705991,0.35
15569410,0.12
15702541,0.78
15615219,0.33
15751943,0.12
15801605,0.09
15587297,0.0
15671387,0.05
15702380,0.05
15801431,0.1
15666095,0.07
15703037,0.19
15662021,0.18
15594577,0.01
15736413,0.0
15628767,0.14
15802857,0.11
15666711,0.74
15679966,0.12
15796111,0.5
15603554,0.82
15776629,0.07
15801062,0.01
15687153,0.65
15756894,0.07
15669175,0.07
15659486,0.28
15613141,0.11
15676707,0.11
15640953,0.04
15751175,0.09
15574783,0.0
15711299,0.51
15748616,0.0
15695846,0.0
15630244,0.17
15715744,0.21
15570360,0.02
15725429,0.07
15592999,0.18
15695197,0.14
15665327,0.15
15592761,0.0
15812832,0.04
15655875,0.01
15806389,0.28
15594612,0.42
15742971,0.19
15604551,0.03
15673984,0.17
15654772,0.17
15797751,0.67
15655574,0.3
15782247,0.37
15702138,0.12
15706552,0.1
15572631,0.08
15794849,0.19
15670889,0.04
15805523,0.03
15741336,0.19
15804009,0.1
15683483,0.01
15706593,0.21
15773456,0.03
15593795,0.7
15710164,0.35
15750055,0.02
15741295,0.06
15723818,0.09
15654183,0.09
15801316,0.16
15732202,0.03
15776921,0.37
15643696,0.12
15625964,0.38
15651272,0.0
15764922,0.31
15807167,0.08
15790254,0.13
15568164,0.04
15797081,0.47
15589019,0.1
15658972,0.16
15712551,0.98
15567923,0.26
15720083,0.03
15611905,0.27
15577970,0.2
15719579,0.11
15662337,0.33
15779915,0.1
15810218,0.46
15651674,0.74
15654390,0.23
15757408,0.76
15722053,0.0
15588450,0.27
15664339,0.36
15601787,0.16
15733888,0.06
15646784,0.12
15700946,0.26
15626114,0.21
15685150,0.11
15684925,0.22
15710138,0.01
15695301,0.14
15775206,0.04
15694288,0.02
15573171,0.23
15613102,0.07
15604304,0.22
15614929,0.13
15757777,0.04
15727384,0.35
15780804,0.36
15578977,0.02
15809906,0.06
15574830,0.68
15791836,0.02
15623357,0.18
15801277,0.0
15579647,0.29
15741875,0.14
15688619,0.15
15665053,0.13
15633944,0.05
15679760,0.27
15583755,0.13
15715638,0.17
15728608,0.1
15737310,0.06
15773322,0.69
15776558,0.0
15683993,0.15
15572415,0.0
15724296,0.08
15795933,0.08
15619972,0.37
15642934,0.16
15609998,0.72
15696834,0.02
15633640,0.46
15707861,0.41
15797219,0.3
15809736,0.39
15711635,0.2
15750099,0.42
15774936,0.31
15771997,0.17
15615091,0.08
15624677,0.16
15704378,0.17
15712903,0.33
15626141,0.11
15785798,0.12
15574331,0.43
15613880,0.21
15649297,0.3
15668629,0.13
15616630,0.35
15622985,0.48
15702715,0.02
15641582,0.17
15762218,0.02
15672481,0.0
15732660,0.09
15609058,0.01
15713346,0.01
15736274,0.02
15664752,0.06
15795186,0.17
15718572,0.13
15620836,0.21
15810878,0.09
15660475,0.78
15733973,0.41
15568328,0.0
15619087,0.24
15592765,0.05
15680736,0.33
15680901,0.06
15679743,0.05
15688085,0.08
15668323,0.14
15618314,0.1
15593694,0.14
15700854,0.04
15620981,0.47
15644878,0.2
15699415,0.42
15799825,0.08
15810978,0.13
15786199,0.11
15583857,0.25
15663441,0.33
15675141,0.09
15625247,0.03
15807269,0.27
15568238,0.03
15649853,0.27
15806967,0.26
15671243,0.14
15567328,0.11
15665783,0.13
15578186,0.25
15670584,0.05
15751131,0.26
15806771,0.11
15762573,0.01
15709639,0.02
15725660,0.12
15619616,0.11
15591169,0.57
15724282,0.16
15761453,0.23
15768201,0.15
15769596,0.07
15750156,0.83
15664506,0.17
15764253,0.1
15659236,0.04
15762277,0.37
15758039,0.1
15758449,0.3
15674398,0.01
15811343,0.65
15803908,0.12
15565714,0.28
15670823,0.58
15648225,0.08
15646302,0.06
15634896,0.11
15694859,0.1
15706185,0.16
15602844,0.22
15720706,0.2
15658929,0.16
15773789,0.12
15593969,0.3
15583212,0.17
15673223,0.16
15770214,0.01
15702175,0.08
15601351,0.19
15655252,0.29
15576935,0.04
15742613,0.07
15690744,0.1
15674637,0.26
15627328,0.03
15706904,0.11
15578546,0.12
15737792,0.43
15792489,0.05
15746802,0.12
15788151,0.06
15741728,0.0
15635752,0.03
15748882,0.0
15800228,0.05
15651336,0.02
15786170,0.02
15623489,0.25
15604818,0.12
15752047,0.1
15591386,0.05
15758477,0.0
15688210,0.16
15711977,0.19
15708162,0.18
15758306,0.0
15777830,0.08
15762855,0.07
15809838,0.07
15638774,0.08
15661974,0.38
15572956,0.02
15724648,0.06
15687540,0.03
15721582,0.14
15755978,0.05
15637977,0.12
15691504,0.88
15798906,0.04
15723873,0.03
15693996,0.28
15567063,0.21
15616240,0.03
15770719,0.29
15725835,0.01
15652180,0.0
15804950,0.04
15681327,0.01
15808780,0.05
15641604,0.71
15788683,0.33
15644699,0.29
15582591,0.21
15611786,0.26
15760825,0.02
15716324,0.16
15591248,0.03
15804064,0.06
15675231,0.14
15637717,0.14
15572073,0.0
15585367,0.78
15615254,0.25
15591711,0.24
15669262,0.1
15724251,0.33
15804787,0.06
15609319,0.11
15723717,0.43
15645463,0.01
15754494,0.26
15795527,0.15
15685826,0.03
15672467,0.28
15815271,0.8
15788183,0.26
15663888,0.08
15629617,0.01
15716236,0.02
15687765,0.33
15619304,0.9
15703177,0.02
15642710,0.03
15690925,0.41
15777033,0.03
15761554,0.47
15640133,0.1
15761713,0.41
15626679,0.01
15801817,0.2
15762793,0.12
15714610,0.0
15724663,0.02
15578878,0.12
15608873,0.54
15704581,0.01
15714057,0.0
15787907,0.78
15700601,0.07
15727489,0.42
15806438,0.47
15614818,0.21
15701175,0.03
15695078,0.0
15749345,0.03
15809823,0.26
15681206,0.53
15782089,0.25
15692931,0.05
15636023,0.32
15713596,0.65
15625759,0.0
15746749,0.01
15584580,0.25
15613734,0.04
15673055,0.07
15803976,0.03
15782144,0.03
15592994,0.11
15808868,0.64
15593736,0.81
15590146,0.22
15711316,0.03
15721462,0.08
15579616,0.1
15729489,0.24
15666270,0.14
15809663,0.07
15664907,0.43
15751137,0.31
15690456,0.05
15589221,0.05
15771383,0.46
15716082,0.09
15762048,0.09
15690134,0.33
15571571,0.45
15782899,0.28
15671139,0.11
15605447,0.42
15672016,0.02
15603942,0.74
15607577,0.04
15706647,0.35
15750407,0.22
15643378,0.16
15739931,0.08
15758750,0.22
15672798,0.31
15735849,0.1
15715877,0.01
15571550,0.16
15676513,0.19
15702300,0.0
15809722,0.13
15636912,0.09
15587596,0.19
15570060,0.14
15688637,0.0
15809124,0.16
15694453,0.05
15678910,0.1
15709780,0.04
15615624,0.02
15656293,0.0
15612071,0.06
15726695,0.3
15762937,0.16
15653857,0.0
15628123,0.03
15772412,0.11
15611058,0.29
15735025,0.08
15659355,0.02
15755868,0.14
15621064,0.09
15617252,0.06
15661626,0.48
15710527,0.19
15674840,0.09
15596972,0.09
15765846,0.24
15644296,0.1
15672132,0.28
15650258,0.1
15613097,0.02
15584620,0.43
15724620,0.01
15713975,0.75
15621409,0.06
15694300,0.0
15671609,0.02
15655464,0.33
15593280,0.27
15684645,0.18
15606855,0.0
15777576,0.1
15707042,0.03
15653404,0.12
15595831,0.47
15718843,0.27
15788659,0.04
15662574,0.08
15589401,0.01
15681026,0.23
15795275,0.53
15774536,0.06
15727353,0.75
15737489,0.4
15704657,0.21
15589018,0.05
15747265,0.2
15803685,0.14
15733597,0.14
15651533,0.83
15741180,0.18
15786463,0.66
15682728,0.03
15582168,0.56
15767064,0.15
15755521,0.27
15584766,0.08
15732884,0.09
15658057,0.67
15815070,0.49
15800215,0.0
15746902,0.0
15605916,0.67
15665963,0.11
15621834,0.17
15723411,0.07
15767488,0.0
15592412,0.51
15654230,0.18
15577178,0.45
15722902,0.39
15762803,0.03
15603683,0.24
15600724,0.27
15659710,0.0
15670492,0.01
15793346,0.04
15655274,0.0
15777211,0.13
15801169,0.45
15667462,0.07
15805704,0.42
15677123,0.0
15701972,0.04
15727421,0.04
15607746,0.11
15596405,0.04
15591698,0.74
15683027,0.05
15572038,0.34
15727391,0.08
15666675,0.24
15611157,0.12
15688849,0.76
15663933,0.02
15788494,0.06
15654106,0.1
15724536,0.05
15744717,0.15
15588406,0.0
15693264,0.02
15683416,0.77
15694765,0.81
15661036,0.05
15786717,0.01
15701121,0.07
15715643,0.04
15647725,0.88
15636872,0.21
15754849,0.04
15664881,0.07
15694129,0.4
15593782,0.7
15666823,0.19
15605684,0.06
15716994,0.09
15773723,0.18
15587978,0.1
15654760,0.05
15673238,0.55
15780140,0.06
15607598,0.01
15671514,0.04
15770498,0.12
15744983,0.36
15744046,0.0
15577170,0.15
15654372,0.13
15678210,0.05
15760431,0.02
15686913,0.1
15793455,0.75
15636767,0.25
15790744,0.12
15602405,0.36
15799494,0.18
15770576,0.18
15567993,0.09
15631339,0.12
15580227,0.02
15677184,0.06
15686964,0.12
15625761,0.8
15807239,0.18
15698246,0.0
15692918,0.12
15654463,0.03
15785547,0.24
15598070,0.25
15657529,0.56
15619801,0.03
15700650,0.01
15691785,0.81
15646859,0.57
15615991,0.16
15607690,0.75
15707322,0.37
15650313,0.31
15737961,0.09
15572174,0.03
15658195,0.04
15803457,0.02
15714970,0.4
15626806,0.02
15631310,0.56
15706587,0.16
15713843,0.01
15682322,0.02
15763922,0.04
15804131,0.65
15751084,0.03
15630551,0.03
15758856,0.04
15727408,0.03
15587394,0.08
15580684,0.12
15672970,0.03
15663826,0.29
15625047,0.23
15757865,0.01
15661034,0.28
15605215,0.12
15611024,0.03
15735400,0.24
15671973,0.07
15800688,0.07
15797113,0.01
15618363,0.12
15794414,0.12
15633516,0.27
15809616,0.01
15742116,0.54
15715117,0.43
15667451,0.0
15661219,0.02
15667085,0.0
15774586,0.34
15737452,0.79
15685245,0.21
15626143,0.0
15778320,0.26
15710375,0.01
15696733,0.35
15748595,0.04
15604515,0.21
15810944,0.01
15754919,0.04
15581525,0.07
15654975,0.28
15621687,0.02
15589230,0.43
15809909,0.25
15754526,0.3
15773098,0.01
15806926,0.03
15642885,0.19
15615140,0.03
15759555,0.01
15673584,0.01
15786389,0.04
15624592,0.0
15792668,0.1
15632263,0.03
15588537,0.32
15786237,0.05
15746410,0.05
15813168,0.67
15796813,0.43
15663830,0.05
15750410,0.05
15636423,0.21
15609562,0.4
15757912,0.37
15625311,0.43
15718057,0.62
15756305,0.28
15758362,0.22
15579062,0.01
15702912,0.26
15675963,0.15
15637411,0.0
15592716,0.82
15797905,0.14
15631685,0.62
15724145,0.12
15702416,0.21
15585427,0.1
15688691,0.15
15601026,0.27
15591428,0.02
15726791,0.27
15608408,0.02
15688395,0.02
15648638,0.02
15799925,0.15
15577423,0.48
15718289,0.39
15567834,0.51
15762228,0.01
15581551,0.05
15813327,0.05
15614782,0.06
15795228,0.08
15679551,0.27
15588456,0.23
15647453,0.22
15704160,0.66
15761023,0.4
15737265,0.19
15680436,0.01
15613844,0.19
15638963,0.24
15732967,0.02
15776631,0.08
15693543,0.04
15807889,0.78
15615896,0.0
15800773,0.21
15588341,0.21
15815628,0.19
15627162,0.17
15801548,0.13
15586931,0.22
15697183,0.06
15807768,0.16
15758035,0.28
15793425,0.09
15648800,0.3
15593943,0.23
15771674,0.2
15614168,0.68
15586523,0.29
15622494,0.0
15585388,0.05
15699797,0.27
15758073,0.05
15767954,0.07
15601857,0.9
15773890,0.02
15659694,0.34
15593295,0.23
15713094,0.0
15648030,0.19
15793842,0.09
15697625,0.1
15602312,0.01
15630113,0.08
15757829,0.28
15732020,0.13
15723989,0.07
15718531,0.01
15581197,0.45
15783816,0.01
15687527,0.02
15759250,0.46
15780746,0.08
15678206,0.28
15569209,0.09
15596647,0.18
15736371,0.03
15648461,0.0
15569451,0.05
15603914,0.27
15726466,0.44
15707219,0.02
15654300,0.13
15597131,0.17
15729362,0.07
15688984,0.11
15747097,0.09
15719348,0.13
15793135,0.11
15592816,0.81
15739502,0.1
15570134,0.19
15603319,0.19
15604706,0.27
15571940,0.05
15568506,0.06
15610271,0.35
15679297,0.45
15618182,0.01
15775809,0.09
15655590,0.16
15738174,0.03
15789669,0.17
15640258,0.07
15654859,0.69
15749004,0.12
15700394,0.23
15664547,0.13
15607560,0.03
15612444,0.0
15641158,0.25
15721715,0.46
15704795,0.2
15641480,0.02
15652401,0.05
15786035,0.03
15786852,0.23
15589754,0.35
15608804,0.73
15593128,0.51
15768095,0.07
15670163,0.02
15788930,0.12
15715796,0.04
15619343,0.45
15594041,0.25
15575691,0.08
15726403,0.45
15656005,0.18
15651369,0.07
15731166,0.02
15595010,0.02
15660980,0.04
15781505,0.07
15649423,0.05
15613945,0.04
15762762,0.87
15726631,0.19
15806945,0.16
15672397,0.15
15657284,0.45
15622305,0.06
15751748,0.65
15575492,0.12
15673439,0.28
15577107,0.45
15796218,0.01
15607381,0.2
15696539,0.02
15782758,0.1
15605424,0.15
15792228,0.68
15764073,0.04
15615020,0.25
15658980,0.2
15791452,0.01
15578809,0.19
15810444,0.46
15672574,0.21
15577905,0.01
15770711,0.09
15704586,0.16
15733842,0.05
15768072,0.29
15677921,0.71
15652266,0.2
15766734,0.34
15691387,0.05
15613292,0.01
15704910,0.03
15579994,0.07
15658052,0.21
15765487,0.26
15577771,0.43
15807555,0.09
15780256,0.02
15639004,0.03
15701522,0.03
15713637,0.0
15748069,0.07
15573319,0.19
15753079,0.43
15608166,0.01
15668818,0.45
15749583,0.6
15578006,0.1
15581370,0.0
15755330,0.2
15780254,0.2
15664681,0.05
15757559,0.37
15709232,0.26
15666032,0.18
15660541,0.07
15634974,0.73
15690007,0.56
15763093,0.23
15791030,0.04
15721189,0.01
15761141,0.09
15576263,0.34
15773639,0.11
15625941,0.12
15644453,0.41
15808182,0.05
15614740,0.14
15597385,0.03
15811842,0.01
15656484,0.05
15572360,0.13
15583850,0.25
15751022,0.04
15638989,0.5
15773071,0.16
15725355,0.33
15576162,0.03
15664734,0.04
15594349,0.36
15608886,0.03
15686670,0.01
15695148,0.02
15765257,0.04
15605673,0.02
15807900,0.22
15704466,0.04
15583137,0.1
15691625,0.36
15766017,0.14
15701037,0.01
15676242,0.04
15662884,0.62
15644446,0.19
15671591,0.81
15621685,0.02
15574296,0.0
15656121,0.18
15781129,0.03
15772216,0.29
15583718,0.24
15607993,0.59
15627305,0.05
15771222,0.19
15724834,0.04
15580487,0.05
15565879,0.04
15620372,0.01
15659931,0.82
15742668,0.29
15720676,0.05
15714832,0.26
15769064,0.45
15704987,0.71
15802106,0.25
15761102,0.33
15769312,0.1
15801218,0.21
15717937,0.34
15606177,0.0
15694296,0.05
15570601,0.48
15696388,0.22
15729958,0.08
15692235,0.05
15674110,0.19
15631868,0.04
15810418,0.62
15622585,0.07
15707681,0.11
15756071,0.01
15736299,0.16
15567114,0.18
15698953,0.54
15591980,0.01
15767432,0.39
15808674,0.89
15722037,0.23
15725737,0.09
15647203,0.33
15777076,0.02
15592937,0.34
15809654,0.16
15697597,0.0
15654379,0.05
15591915,0.29
15675190,0.01
15616550,0.36
15741403,0.22
15756155,0.01
15585768,0.14
15762882,0.13
15610090,0.08
15719479,0.07
15730447,0.17
15743016,0.22
15728542,0.11
15619953,0.24
15691792,0.23
15777784,0.23
15713370,0.13
15631162,0.0
15782608,0.02
15634491,0.1
15704788,0.33
15644882,0.14
15689425,0.02
15812767,0.1
15770255,0.2
15742019,0.07
15679611,0.13
15681446,0.21
15640865,0.08
15791216,0.62
15630704,0.13
15715519,0.01
15737732,0.1
15582154,0.32
15664737,0.02
15649136,0.02
15586264,0.58
15652955,0.13
15803801,0.22
15796496,0.12
15769548,0.14
15786680,0.0
15700627,0.67
15675926,0.25
15656912,0.26
15732704,0.05
15708063,0.59
15583303,0.12
15673367,0.21
15602497,0.08
15674720,0.34
15752488,0.06
15592123,0.06
15701524,0.0
15573769,0.06
15634267,0.03
15749177,0.1
15642336,0.11
15641850,0.19
15684769,0.2
15645271,0.11
15598086,0.4
15807432,0.11
15777893,0.02
15624424,0.25
15752809,0.17
15619955,0.56
15636396,0.01
15792176,0.24
15731781,0.08
15803749,0.09
15768566,0.0
15650924,0.02
15747043,0.01
15668943,0.0
15708710,0.15
15761340,0.01
15762351,0.13
15681410,0.12
15627637,0.07
15773276,0.72
15685096,0.19
15786196,0.92
15637774,0.12
15675749,0.01
15605665,0.2
15716164,0.24
15805112,0.29
15580953,0.06
15626898,0.12
15581295,0.78
15632275,0.16
15657881,0.06
15569222,0.07
15798885,0.16
15726310,0.01
15786153,0.45
15605059,0.66
15610686,0.69
15598982,0.66
15702741,0.02
15611756,0.38
15750497,0.23
15676404,0.76
15642099,0.05
15660417,0.5
15749265,0.39
15658675,0.22
15706021,0.09
15811762,0.9
15652674,0.11
15643635,0.02
15807728,0.56
15810826,0.02
15802256,0.05
15698791,0.29
15640266,0.05
15809901,0.03
15574283,0.0
15754012,0.06
15791045,0.06
15641122,0.0
15756333,0.07
15586870,0.21
15682757,0.0
15633897,0.08
15571065,0.16
15615828,0.02
15755241,0.42
15616172,0.04
15699619,0.07
15688071,0.36
15585865,0.24
15722425,0.0
15619857,0.48
15718921,0.05
15790247,0.05
15688951,0.15
15766683,0.21
15583371,0.12
15667417,0.1
15795151,0.15
15728885,0.29
15643903,0.06
15661526,0.24
15691906,0.53
15766163,0.06
15760749,0.07
15800856,0.02
15672821,0.01
15604138,0.1
15720662,0.1
15732102,0.07
15628219,0.34
15812198,0.85
15666043,0.03
15753343,0.02
15717643,0.04
15615032,0.03
15574324,0.12
15724334,0.14
15687413,0.02
15661007,0.12
15667896,0.06
15625592,0.02
15748123,0.01
15682834,0.03
15591509,0.0
15708608,0.22
15794580,0.79
15656351,0.3
15676571,0.72
15757425,0.01
15798024,0.1
15688563,0.08
15585066,0.43
15629985,0.59
15666982,0.36
15723884,0.02
15588944,0.5
15639530,0.29
15615444,0.01
15659420,0.02
15716334,0.23
15618774,0.82
15682048,0.62
15775703,0.02
15656921,0.03
15716800,0.0
15777616,0.49
15677020,0.49
15732832,0.11
15727281,0.0
15597951,0.59
15697844,0.32
15723400,0.0
15680752,0.54
15718765,0.18
15770995,0.62
15642912,0.16
15598097,0.19
15599976,0.02
15596797,0.03
15694192,0.05
15665378,0.29
15701280,0.04
15741719,0.28
15713250,0.0
15694601,0.23
15673372,0.5
15711540,0.07
15611635,0.1
15705448,0.43
15606229,0.0
15703354,0.04
15585595,0.02
15567333,0.01
15599792,0.01
15802758,0.12
15616028,0.18
15788556,0.18
15776223,0.32
15774164,0.07
15732307,0.06
15727919,0.05
15738411,0.02
15623972,0.24
15700353,0.04
15685314,0.0
15657306,0.57
15787655,0.08
15591550,0.08
15580149,0.0
15665159,0.28
15796612,0.05
15804771,0.33
15577657,0.03
15757759,0.81
15782574,0.01
15579183,0.11
15705657,0.4
15571193,0.36
15615296,0.47
15567557,0.06
15766289,0.21
15747542,0.09
15624993,0.21
15732778,0.1
15624820,0.87
15728010,0.05
15778694,0.02
15636977,0.74
15790763,0.44
15734610,0.79
15629885,0.19
15667190,0.2
15807923,0.38
15789432,0.25
15812611,0.01
15616330,0.02
15778190,0.14
15714586,0.15
15781975,0.02
15811327,0.21
15698839,0.23
15573876,0.14
15722212,0.2
15729224,0.05
15690796,0.07
15718944,0.08
15626900,0.09
15603880,0.45
15706602,0.11
15631927,0.03
15723721,0.09
15772601,0.14
15639662,0.03
15765014,0.28
15575391,0.0
15751412,0.08
15737888,0.15
15593501,0.07
15784010,0.31
15679642,0.0
15741416,0.37
15796958,0.0
15796787,0.39
15621870,0.44
15742681,0.24
15622003,0.01
15718507,0.06
15671104,0.29
15755416,0.04
15769346,0.07
15772482,0.46
15787619,0.25
15732943,0.03
15708256,0.0
15709199,0.32
15633648,0.42
15665222,0.52
15680303,0.92
15665374,0.2
15729836,0.03
15600478,0.16
15572291,0.11
15755178,0.54
15800845,0.05
15711288,0.0
15682489,0.1
15585867,0.0
15635097,0.07
15663421,0.01
15791304,0.09
15724443,0.21
15750929,0.01
15801351,0.02
15590199,0.03
15769254,0.21
15576623,0.01
15609987,0.24
15793478,0.29
15786167,0.03
15758252,0.15
15681115,0.04
15749482,0.18
15661473,0.71
15594685,0.2
15632576,0.04
15651020,0.07
15617655,0.0
15609643,0.25
15577402,0.02
15755239,0.06
15633608,0.03
15718773,0.06
15802362,0.09
15700813,0.11
15709861,0.04
15689692,0.21
15676433,0.33
15641994,0.65
15591766,0.15
15806081,0.73
15795511,0.28
15649183,0.65
15651585,0.03
15695585,0.1
15663942,0.05
15669589,0.43
15791769,0.1
15600379,0.01
15745001,0.01
15809847,0.14
15714391,0.52
15691863,0.06
15801293,0.07
15807563,0.87
15581323,0.1
15793424,0.11
15570414,0.07
15761348,0.04
15769051,0.01
15692110,0.3
15684440,0.16
15655389,0.2
15569759,0.74
15788025,0.17
15766887,0.07
15690526,0.07
15669281,0.08
15617486,0.49
15744529,0.23
15776807,0.13
15658852,0.02
15650391,0.19
15623102,0.02
15584505,0.06
15611318,0.07
15634606,0.02
15581505,0.0
15570681,0.01
15805909,0.18
15608209,0.08
15740404,0.01
15738191,0.02
15725906,0.2
15791535,0.02
15753840,0.19
15627514,0.04
15704819,0.05
15750121,0.26
15658459,0.0
15666856,0.36
15724200,0.03
15803365,0.25
15625698,0.03
15702014,0.01
15671610,0.19
15745794,0.05
15645371,0.58
15658169,0.48
15648725,0.07
15588219,0.17
15589420,0.13
15622729,0.1
15649738,0.21
15648069,0.06
15641690,0.01
15794253,0.16
15738018,0.0
15588918,0.06
15747558,0.09
15675501,0.22
15792222,0.14
15617432,0.41
15796834,0.07
15657535,0.09
15648005,0.02
15768367,0.24
15645517,0.05
15709256,0.03
15783865,0.24
15618926,0.03
15709222,0.06
15761286,0.22
15801924,0.02
15629750,0.13
15721569,0.46
15626475,0.0
15693683,0.07
15665129,0.22
15634551,0.9
15761018,0.5
15583364,0.1
15668235,0.19
15669491,0.33
15699598,0.0
15775562,0.02
15628963,0.09
15784097,0.11
15686776,0.29
15663410,0.78
15714256,0.03
15781619,0.24
15587299,0.56
15671032,0.1
15618765,0.62
15658548,0.19
15576526,0.07
15700366,0.09
15592578,0.25
15571778,0.72
15690330,0.24
15611848,0.15
15616555,0.34
15700209,0.19
15690664,0.01
15795963,0.0
15763327,0.02
15797748,0.12
15628947,0.03
15631392,0.12
15607877,0.0
15569249,0.88
15658670,0.05
15757434,0.04
15635285,0.03
15668081,0.21
15677288,0.33
15800366,0.12
15677371,0.47
15566543,0.1
15618816,0.23
15750803,0.12
15620268,0.23
15793890,0.3
15665088,0.06
15730059,0.07
15787830,0.2
15689031,0.18
15791767,0.01
15571666,0.15
15759991,0.08
15692443,0.15
15600280,0.0
15583849,0.12
15620111,0.43
15731569,0.11
15667093,0.31
15754926,0.01
15759733,0.02
15762821,0.01
15756125,0.17
15579787,0.01
15648272,0.09
15619514,0.38
15594456,0.18
15653937,0.75
15768455,0.02
15569670,0.03
15635597,0.0
15785042,0.16
15694408,0.24
15652914,0.12
15608845,0.19
15803378,0.08
15695699,0.03
15643048,0.08
15642937,0.25
15581229,0.24
15636592,0.15
15791780,0.73
15606554,0.03
15716000,0.04
15667602,0.02
15659568,0.09
15640866,0.05
15690079,0.05
15648067,0.04
15624703,0.13
15609521,0.05
15620758,0.01
15745326,0.71
15755077,0.07
15671930,0.01
15585241,0.02
15644833,0.8
15777459,0.19
15681081,0.19
15729689,0.05
15641170,0.05
15567431,0.21
15630580,0.21
15661745,0.1
15628972,0.35
15595047,0.13
